INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Indiana University-Purdue University-Fort Wayne,Fort Wayne,IN,www.ipfw.edu,1,3,11,41.115418,-85.111747,18,12,0.9087,495,495,470,22,21,22,NULL,1002,18755,7949,19092,0.6843,38700,30300,33700,34500,37600,0.4595,0.5405
Indiana University-Purdue University-Indianapolis,Indianapolis,IN,www.iupui.edu,1,3,11,39.772948,-86.172217,16,15,0.7049,495,505,480,22,22,22,7,1010,19875,8909,30089,0.7091,47300,40700,41100,43000,43500,0.4362,0.5638
University of Indianapolis,Indianapolis,IN,uindy.edu,2,3,11,39.709671,-86.134747,18,13,0.6648,500,510,490,22,22,22,NULL,1018,37238,25414,25414,0.7392,44100,36500,38400,40200,42500,0.3528,0.6472
Indiana Institute of Technology,Fort Wayne,IN,www.indianatech.edu,2,3,11,41.078338,-85.11795,29,12,0.7057,460,480,440,21,20,21,NULL,965,36187,24860,24860,0.5581,45700,38200,39600,42400,42800,0.3683,0.6317
University of Southern Indiana,Evansville,IN,www.usi.edu,1,3,22,37.966188,-87.67666,18,13,0.7134,495,500,475,22,21,21,NULL,1001,18469,6957,16297,0.7242,38100,31000,33300,34300,35900,0.3969,0.6031
Indiana State University,Terre Haute,IN,www.indstate.edu,1,3,13,39.46873,-87.407085,17,16,0.8254,460,455,435,19,19,20,7,913,19897,8416,18346,0.6448,39200,32400,34100,36700,37600,0.4619,0.5381
Indiana University-Kokomo,Kokomo,IN,www.iuk.edu,1,3,13,40.459913,-86.132096,22,9,0.6726,465,470,445,20,18,20,7,934,15652,6811,18081,0.637,37500,33400,36700,36800,36100,0.322,0.678
Indiana University-South Bend,South Bend,IN,https://iusb.edu/,1,3,12,41.665746,-86.222958,19,12,0.7333,470,470,450,20,20,20,7,942,16178,6905,18081,0.6585,36400,29500,32500,32300,34800,0.3855,0.6145
Indiana University-Bloomington,Bloomington,IN,www.iub.edu,1,3,13,39.166383,-86.526904,15,16,0.7609,575,600,565,27,28,27,8,1198,23716,10388,33241,0.8904,53500,39100,45000,48300,49900,0.4986,0.5014
Indiana University-Northwest,Gary,IN,www.iun.edu,1,3,13,41.556723,-87.338457,19,12,0.7678,450,455,440,20,19,20,7,916,14067,6854,18081,0.6657,39200,32000,35300,36000,37300,0.3144,0.6856
Indiana University-Southeast,New Albany,IN,https://ius.edu/,1,3,21,38.342992,-85.819376,18,12,0.8032,480,470,460,21,20,20,7,959,16428,6827,18081,0.6164,36500,31500,33700,35900,34800,0.4145,0.5855
Indiana University-East,Richmond,IN,www.iue.edu/,1,3,41,39.867099,-84.886187,20,9,0.6376,460,470,440,21,19,20,7,943,15743,6787,18081,0.6312,32900,28700,29700,29800,31800,0.3522,0.6478
International Business College-Fort Wayne,Fort Wayne,IN,www.ibcfortwayne.edu,3,3,11,41.035246,-85.25934,23,7,0.7839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22120,13880,13880,0.8824,27900,22900,25700,25500,26700,0.25,0.75
ITT Technical Institute-Indianapolis,Indianapolis,IN,www.itt-tech.edu,3,3,11,39.924786,-86.223038,23,9,0.9387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27245,16842,16842,0.4545,42800,33100,36700,38300,40000,0.5817,0.4183
Manchester University,North Manchester,IN,www.manchester.edu,2,3,32,41.011609,-85.758762,22,11,0.7428,490,505,NULL,22,21,22,NULL,1000,39325,29040,29040,0.6921,41100,32200,35100,37400,38200,0.4825,0.5175
Marian University,Indianapolis,IN,www.marian.edu,2,3,11,39.81534,-86.204599,19,10,0.5644,505,505,NULL,23,22,23,NULL,1036,39937,29400,29400,0.7425,43900,40000,41500,41000,41900,0.3627,0.6373
Indiana Wesleyan University-Marion,Marion,IN,www.indwes.edu,2,3,32,40.518495,-85.661991,18,17,0.9505,530,525,510,24,25,23,8,1081,34433,24102,24102,0.8412,52700,46100,49600,50500,50800,0.3256,0.6744
University of Notre Dame,Notre Dame,IN,www.nd.edu,2,3,21,41.703058,-86.238959,15,17,0.2114,705,725,NULL,33,NULL,NULL,NULL,1450,60117,46237,46237,0.9802,88400,59900,70700,78700,80300,0.5225,0.4775
Oakland City University,Oakland City,IN,www.oak.edu,2,3,32,38.339606,-87.351611,22,10,0.5504,475,475,NULL,21,21,20,NULL,960,35500,19800,19800,0.6989,37300,29700,32500,33700,37500,0.5065,0.4935
Purdue University-Calumet Campus,Hammond,IN,www.purduecal.edu/,1,3,21,41.584742,-87.47376,18,12,0.5968,480,485,NULL,NULL,21,22,NULL,965,16520,6758,15266,0.7354,42400,31300,36200,37800,40400,0.4297,0.5703
Purdue University-North Central Campus,Westville,IN,www.pnc.edu,1,3,41,41.583788,-86.89523,22,12,0.7251,480,475,450,21,19,21,7,959,14334,7329,17447,0.5745,40500,31600,35800,38100,37500,0.4234,0.5766
Rose-Hulman Institute of Technology,Terre Haute,IN,www.rose-hulman.edu,2,3,13,39.480946,-87.32357,27,11,0.5879,605,690,590,30,29,31,NULL,1308,57138,43683,43683,0.9392,79100,64800,67100,73500,72400,0.7813,0.2188
University of Saint Francis-Fort Wayne,Fort Wayne,IN,www.sf.edu,2,3,11,41.087772,-85.173694,19,9,0.9686,480,485,465,22,21,22,NULL,981,32377,25930,25930,0.7109,43100,35100,37900,38100,41500,0.299,0.701
Saint Josephs College,Rensselaer,IN,www.saintjoe.edu,2,3,32,40.917186,-87.155026,22,11,0.6641,500,502,NULL,21,21,21,NULL,996,37735,27890,27890,0.7399,43100,31200,35300,37800,41500,0.3957,0.6043
Saint Mary's College,Notre Dame,IN,www.saintmarys.edu,2,3,21,41.707274,-86.256947,21,11,0.8334,560,550,555,26,27,25,NULL,1144,47660,35970,35970,0.8924,50000,39700,43500,44000,46500,0,1
Taylor University,Upland,IN,https://www.taylor.edu,2,3,32,40.458382,-85.496906,22,11,0.8803,560,565,550,27,28,26,8,1184,39699,29538,29538,0.8824,42400,31600,34000,36000,40400,0.4518,0.5482
Trine University,Angola,IN,www.trine.edu,2,3,32,41.633389,-85.005696,22,11,0.7599,508,545,NULL,24,25,23,NULL,1078,42733,29600,29600,0.7231,43500,35200,38600,41700,44000,0.7152,0.2848
Valparaiso University,Valparaiso,IN,www.valpo.edu,2,3,21,41.463176,-87.045853,18,14,0.8236,550,560,530,26,26,27,NULL,1155,44674,34760,34760,0.8425,54200,38800,42800,45100,49000,0.4838,0.5162
Wabash College,Crawfordsville,IN,www.wabash.edu,2,3,32,40.037799,-86.905809,21,8,0.6998,550,580,525,25,25,26,7,1128,46660,37750,37750,0.8921,62500,42000,45300,51300,51600,1,0
Purdue University-Main Campus,West Lafayette,IN,www.purdue.edu,1,3,22,40.428206,-86.914435,15,16,0.5929,575,630,575,27,28,29,NULL,1213,22879,10002,28804,0.9246,60500,45700,50600,52900,56200,0.5828,0.4172
Baker University,Baldwin City,KS,www.bakeru.edu,2,4,31,38.777278,-95.188231,18,10,0.6953,478,505,NULL,23,23,23,NULL,1059,39122,26370,26370,0.8,54100,44100,48500,52000,53100,0.4609,0.5391
Benedictine College,Atchison,KS,www.benedictine.edu,2,4,32,39.572953,-95.111424,22,11,0.9778,565,530,NULL,25,26,23,NULL,1120,37663,25100,25100,0.7733,45200,31100,33900,36400,41100,0.4798,0.5202
Bethany College,Lindsborg,KS,www.bethanylb.edu,2,4,33,38.5786,-97.673173,22,8,0.9745,435,470,410,21,20,21,NULL,969,35126,24390,24390,0.5967,42300,31200,34300,36900,40600,0.6138,0.3862
Bethel College-North Newton,North Newton,KS,www.bethelks.edu,2,4,32,38.07525,-97.342572,21,8,0.491,408,450,390,22,21,21,NULL,1000,35106,24200,24200,0.626,41400,33900,36100,39000,39500,0.4907,0.5093
Central Christian College of Kansas,McPherson,KS,www.centralchristian.edu,2,4,33,38.357964,-97.667373,22,11,0.4963,445,445,NULL,21,21,20,NULL,966,24696,16204,16204,0.5431,36400,28100,28000,32300,33800,0.5117,0.4883
Emporia State University,Emporia,KS,www.emporia.edu,1,4,33,38.414106,-96.18014,18,13,0.7649,448,508,396,22,21,22,7,1009,16205,5746,17896,0.726,37800,30700,33000,34900,37100,0.4038,0.5962
Fort Hays State University,Hays,KS,www.fhsu.edu,1,4,33,38.872436,-99.340493,18,12,0.8789,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15567,4469,13159,0.6756,40800,33700,36500,37200,38200,0.3961,0.6039
Barclay College,Haviland,KS,www.barclaycollege.edu,2,4,43,37.620691,-99.104027,24,8,0.5357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25790,14290,14290,0.6216,26600,PrivacySuppressed,28700,30200,31400,0.5175,0.4825
Friends University,Wichita,KS,www.friends.edu,2,4,11,37.678495,-97.366666,18,10,0.6138,505,520,NULL,22,22,22,NULL,1029,31952,24630,24630,0.6798,46300,39500,40700,41400,46100,0.466,0.534
University of Kansas,Lawrence,KS,www.ku.edu,1,4,13,38.958551,-95.247618,15,16,0.9142,NULL,NULL,NULL,25,26,25,NULL,1145,23049,10448,25731,0.8042,51900,41800,43900,48900,48400,0.5012,0.4988
Newman University,Wichita,KS,www.newmanu.edu,2,4,11,37.672306,-97.378803,19,10,0.5281,500,490,480,24,23,23,NULL,1076,31874,24800,24800,0.7195,45700,36200,41300,41200,43700,0.3494,0.6506
Kansas State University,Manhattan,KS,www.k-state.edu,1,4,13,39.188616,-96.581077,15,15,0.9493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20722,9034,22624,0.8324,48800,38000,41100,43500,46300,0.5222,0.4778
Kansas Wesleyan University,Salina,KS,www.kwu.edu,2,4,33,38.813923,-97.609476,22,8,0.6147,490,520,NULL,23,22,22,NULL,1059,36002,25200,25200,0.6291,38600,31700,36300,37100,38400,0.4572,0.5428
Manhattan Christian College,Manhattan,KS,www.mccks.edu,2,4,13,39.185764,-96.579018,24,7,0.5909,NULL,NULL,NULL,22,22,21,NULL,1030,26300,13642,13642,0.5972,40400,30600,32400,34100,34300,0.5363,0.4637
McPherson College,McPherson,KS,www.mcpherson.edu,2,4,33,38.371464,-97.6443,22,8,0.9928,475,510,NULL,22,21,21,NULL,1005,35312,24035,24035,0.5706,40800,31000,37100,37600,36600,0.6107,0.3893
MidAmerica Nazarene University,Olathe,KS,www.mnu.edu,2,4,21,38.872608,-94.782586,19,10,0.6899,435,430,NULL,22,23,22,NULL,1010,33252,24250,24250,0.6717,45700,38000,40700,43000,44000,0.4138,0.5862
Ottawa University-Ottawa,Ottawa,KS,www.ottawa.edu,2,4,32,38.602899,-95.263776,22,8,0.9947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36243,25154,25154,0.6319,44700,39900,42000,42200,44300,0.5963,0.4037
Pittsburg State University,Pittsburg,KS,www.pittstate.edu,1,4,32,37.3913,-94.704782,18,12,0.7919,NULL,NULL,NULL,22,22,21,NULL,1010,15931,6230,16336,0.7234,42600,35600,36700,38100,41100,0.5233,0.4767
University of Saint Mary,Leavenworth,KS,www.stmary.edu,2,4,31,39.277308,-94.906935,19,10,0.475,480,473,NULL,22,21,22,NULL,1002,33706,24450,24450,0.6923,41000,36000,33700,35100,41800,0.3468,0.6532
Southwestern College,Winfield,KS,www.sckans.edu,2,4,32,37.2493,-96.9783,19,6,0.8793,435,470,415,22,21,21,NULL,1007,37517,24835,24835,0.6641,52300,41000,45700,45100,49600,0.5831,0.4169
Sterling College,Sterling,KS,www.sterling.edu,2,4,42,38.219783,-98.209966,22,8,0.4437,465,465,470,21,21,21,7,978,30471,21950,21950,0.6331,32800,29100,30300,34200,33200,0.5292,0.4708
Tabor College,Hillsboro,KS,tabor.edu/,2,4,33,38.348606,-97.20096,22,8,0.8568,485,500,NULL,23,22,23,NULL,1037,36750,23900,23900,0.6101,44200,34300,38000,36600,37300,0.5042,0.4958
Wichita State University,Wichita,KS,www.wichita.edu,1,4,11,37.716484,-97.296733,16,15,0.9553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15367,7265,15299,0.7463,43100,36800,37800,39400,41600,0.4772,0.5228
Alice Lloyd College,Pippa Passes,KY,www.alc.edu,2,5,43,37.335087,-82.875068,21,8,0.3617,455,485,430,22,22,20,7,1008,21391,10980,10980,0.7513,40800,28600,30300,31400,37700,0.4444,0.5556
Asbury University,Wilmore,KY,www.asbury.edu,2,5,31,37.862029,-84.662606,20,11,0.687,559,551,NULL,25,26,23,NULL,1135,34962,26868,26868,0.8137,35500,28400,30300,33000,34900,0.3996,0.6004
Bellarmine University,Louisville,KY,www.bellarmine.edu,2,5,21,38.219138,-85.7049,18,13,0.834,550,545,NULL,25,23,25,NULL,1120,49508,36290,36290,0.7967,49400,38900,44600,44800,47100,0.3537,0.6463
Berea College,Berea,KY,www.berea.edu,2,5,32,37.573334,-84.289332,21,11,0.3366,552,572,552,25,25,23,NULL,1125,31870,24270,24270,0.8413,36600,24900,29200,30000,35100,0.435,0.565
Brescia University,Owensboro,KY,www.brescia.edu,2,5,13,37.768989,-87.111533,22,7,0.4927,460,490,NULL,23,22,20,NULL,1039,27812,19990,19990,0.6623,39800,32900,32600,38400,37000,0.2612,0.7388
Campbellsville University,Campbellsville,KY,www.campbellsville.edu,2,5,32,37.343342,-85.348943,18,10,0.7272,455,454,439,21,20,20,NULL,964,32456,22842,22842,0.5759,35900,26300,28800,29900,33100,0.4535,0.5465
Centre College,Danville,KY,www.centre.edu,2,5,32,37.645102,-84.779175,21,11,0.7157,605,620,605,29,30,28,NULL,1263,47897,37100,37100,0.9019,50800,36300,36400,41000,47100,0.4822,0.5178
University of the Cumberlands,Williamsburg,KY,www.ucumberlands.edu,2,5,33,36.736489,-84.162375,17,14,0.6628,480,495,NULL,23,22,21,NULL,1038,33107,20000,20000,0.5984,33700,28300,30400,33000,34200,0.4664,0.5336
Eastern Kentucky University,Richmond,KY,www.eku.edu,1,5,32,37.740396,-84.301356,18,16,0.7387,490,490,460,22,22,21,7,1008,18181,7920,17448,0.7183,37300,30000,33000,33800,35700,0.4438,0.5562
Georgetown College,Georgetown,KY,www.georgetowncollege.edu,2,5,31,38.207934,-84.554583,21,11,0.8875,508,530,NULL,24,24,23,NULL,1102,43776,32960,32960,0.6667,45900,30000,36300,40100,44800,0.463,0.537
Kentucky State University,Frankfort,KY,www.kysu.edu,1,5,32,38.201056,-84.855488,22,10,0.4769,420,410,409,19,18,18,NULL,883,17231,7404,17214,0.4372,31100,24300,26400,26600,29200,0.3848,0.6152
Kentucky Wesleyan College,Owensboro,KY,WWW.KWC.EDU,2,5,13,37.744667,-87.121984,22,7,0.6072,469,493,NULL,22,22,21,NULL,1021,31040,22230,22230,0.6564,40700,29700,29900,34200,39500,0.5441,0.4559
University of Kentucky,Lexington,KY,www.uky.edu,1,5,11,38.035818,-84.505653,15,16,0.7221,555,575,545,25,26,25,8,1142,23162,10616,22888,0.8218,48500,41500,42200,46400,46300,0.4798,0.5202
Kentucky Christian University,Grayson,KY,www.kcu.edu,2,5,32,38.339002,-82.946883,22,8,0.4774,485,460,455,21,21,20,NULL,966,29825,16830,16830,0.5194,31600,27000,28700,29600,30400,0.5612,0.4388
University of Louisville,Louisville,KY,www.louisville.edu,1,5,21,38.215752,-85.758843,15,15,0.7386,560,570,NULL,25,26,25,NULL,1144,22389,10432,24320,0.8057,45000,35800,38200,41100,42600,0.4893,0.5107
Midway University,Midway,KY,www.midway.edu,2,5,42,38.144432,-84.679335,20,6,0.5822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34189,22300,22300,0.7975,40200,29900,36100,34000,39600,0.1503,0.8497
Morehead State University,Morehead,KY,www.moreheadstate.edu,1,5,33,38.188462,-83.429742,18,14,0.8443,493,505,470,22,22,21,NULL,1029,18191,7866,19666,0.6968,33200,26800,29000,30900,33200,0.401,0.599
Murray State University,Murray,KY,www.murraystate.edu,1,5,33,36.61241,-88.323493,18,13,0.7996,490,510,NULL,23,23,22,NULL,1064,16825,7392,20112,0.7241,40000,31200,33200,36300,37300,0.4178,0.5822
Northern Kentucky University,Highland Heights,KY,www.nku.edu,1,5,21,39.029221,-84.465959,18,15,0.9072,505,505,480,23,23,22,NULL,1046,15159,8856,17328,0.6929,38900,31700,33900,35600,37000,0.4606,0.5394
Spalding University,Louisville,KY,www.spalding.edu,2,5,21,38.2415,-85.758851,17,10,0.4571,490,440,NULL,21,21,20,NULL,967,32509,22950,22950,0.7363,44700,39100,41000,42600,43800,0.3007,0.6993
Thomas More College,Crestview Hills,KY,www.thomasmore.edu,2,5,21,39.022963,-84.568923,20,10,0.9328,465,475,NULL,21,21,21,NULL,982,37459,28743,28743,0.7121,52000,45600,46000,49400,49700,0.5044,0.4956
Transylvania University,Lexington,KY,www.transy.edu,2,5,11,38.053236,-84.493883,21,11,0.8262,575,595,NULL,28,29,27,NULL,1230,43304,33360,33360,0.8339,46300,33400,35500,39000,41500,0.4162,0.5838
Union College,Barbourville,KY,www.unionky.edu,2,5,33,36.869066,-83.887982,19,7,0.7523,NULL,NULL,NULL,21,20,20,NULL,970,31709,22980,22980,0.6192,33700,26500,29300,31300,33900,0.527,0.473
Western Kentucky University,Bowling Green,KY,www.wku.edu,1,5,13,36.985718,-86.455898,18,16,0.9332,500,505,NULL,23,21,24,NULL,1047,17493,9140,23352,0.7307,36800,29900,31100,33300,36000,0.442,0.558
Centenary College of Louisiana,Shreveport,LA,www.centenary.edu,2,5,12,32.483004,-93.731518,21,8,0.6567,530,520,NULL,25,25,23,NULL,1109,44596,33500,33500,0.8031,47200,32600,42100,43100,46800,0.4288,0.5712
Dillard University,New Orleans,LA,www.dillard.edu,2,5,11,29.996468,-90.065348,21,10,0.4059,440,430,NULL,19,19,18,NULL,886,26606,16252,16252,0.75,36100,26500,28100,31400,35700,0.2742,0.7258
Grambling State University,Grambling,LA,www.gram.edu,1,5,32,32.522702,-92.717367,18,14,0.4395,420,440,NULL,18,18,18,NULL,868,21692,6525,15744,0.6805,32800,24600,26600,28100,31900,0.404,0.596
Louisiana State University-Alexandria,Alexandria,LA,www.lsua.edu,1,5,41,31.178616,-92.414409,21,9,0.5455,455,485,420,21,22,20,NULL,987,15182,6009,12868,0.6419,35100,29800,32000,32200,34400,0.2972,0.7028
Louisiana State University and Agricultural & Mechanical College,Baton Rouge,LA,www.lsu.edu,1,5,12,30.414983,-91.178921,15,16,0.7663,550,570,NULL,26,27,25,NULL,1161,21846,8750,26467,0.8463,54300,42200,45800,50000,51800,0.4883,0.5117
Louisiana State University-Shreveport,Shreveport,LA,www.lsus.edu/,1,5,12,32.428768,-93.703762,19,9,0.7667,NULL,490,505,23,24,22,NULL,1050,15753,6168,6168,0.6617,39500,33000,35300,36900,38700,0.4038,0.5962
Louisiana College,Pineville,LA,www.lacollege.edu,2,5,23,31.322286,-92.425567,19,11,0.6106,NULL,NULL,NULL,21,21,20,NULL,990,22060,14570,14570,0.5434,43000,36900,39300,40500,42100,0.511,0.489
Louisiana Tech University,Ruston,LA,www.latech.edu,1,5,32,32.525518,-92.64964,17,12,0.6503,520,550,NULL,24,25,23,NULL,1104,17862,8052,22635,0.7985,47700,37300,40200,42900,44800,0.5732,0.4268
Loyola University New Orleans,New Orleans,LA,www.loyno.edu,2,5,11,29.936141,-90.120417,18,13,0.9025,575,545,NULL,25,27,23,NULL,1135,49791,36630,36630,0.7952,47800,35100,40300,43300,45600,0.4115,0.5885
McNeese State University,Lake Charles,LA,www.mcneese.edu,1,5,13,30.180762,-93.215648,18,12,0.7527,495,540,NULL,22,23,22,NULL,1030,15951,6334,17404,0.6975,43100,34200,36200,37800,40600,0.3858,0.6142
University of New Orleans,New Orleans,LA,www.uno.edu,1,5,11,30.028539,-90.068506,16,12,0.4357,565,585,NULL,23,24,23,NULL,1082,16889,7392,21002,0.6912,42000,32600,35400,36600,40500,0.4982,0.5018
Nicholls State University,Thibodaux,LA,www.nicholls.edu,1,5,13,29.792689,-90.802906,19,12,0.8837,500,555,455,22,21,20,NULL,1031,16954,7234,17481,0.6928,41200,36100,35100,37400,39200,0.3829,0.6171
University of Louisiana at Monroe,Monroe,LA,www.ulm.edu,1,5,13,32.527957,-92.073855,17,13,0.7722,NULL,555,490,22,23,21,NULL,1030,16310,6963,19121,0.7026,45200,35100,40100,41300,41000,0.3499,0.6501
Northwestern State University of Louisiana,Natchitoches,LA,www.nsula.edu/,1,5,33,31.750675,-93.097715,18,12,0.7298,490,500,NULL,22,23,21,NULL,1027,17659,6863,17651,0.6843,38500,33100,33000,34300,38300,0.3147,0.6853
University of Holy Cross,New Orleans,LA,www.olhcc.edu,2,5,11,29.912539,-89.997055,22,6,0.5618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15775,10310,10310,0.7222,43900,40500,41400,37100,41500,0.1348,0.8652
Our Lady of the Lake College,Baton Rouge,LA,www.ololcollege.edu,2,5,12,30.40019,-91.110471,26,9,0.726,NULL,NULL,NULL,22,23,21,NULL,1010,23323,11144,11144,0.5234,45800,43500,45300,44600,45300,0.1154,0.8846
Southeastern Louisiana University,Hammond,LA,www.southeastern.edu,1,5,13,30.51358,-90.468558,18,15,0.8373,NULL,NULL,NULL,22,23,21,NULL,1030,16136,6547,19111,0.6209,39200,32500,34200,36500,37600,0.3827,0.6173
Southern University and A & M College,Baton Rouge,LA,www.subr.edu,1,5,12,30.524558,-91.190105,18,13,0.5365,NULL,470,NULL,19,19,19,NULL,910,18882,6630,8274,0.6982,37200,28900,31000,32800,34700,0.355,0.645
Southern University at New Orleans,New Orleans,LA,www.suno.edu,1,5,11,30.02669,-90.044379,19,10,0.207,445,390,410,17,17,17,NULL,806,10300,5218,6517,0.5556,31600,23300,27100,27500,29900,0.2461,0.7539
University of Louisiana at Lafayette,Lafayette,LA,www.louisiana.edu,1,5,12,30.215283,-92.01941,16,15,0.558,530,540,NULL,23,24,23,NULL,1070,16112,6872,19272,0.763,42900,34500,36100,39600,41400,0.4443,0.5557
Tulane University of Louisiana,New Orleans,LA,tulane.edu,2,5,11,29.939696,-90.120409,15,16,0.2795,660,660,680,31,32,30,NULL,1342,61055,48305,48305,0.9223,68300,52000,59400,67600,63800,0.4236,0.5764
Xavier University of Louisiana,New Orleans,LA,www.xula.edu,2,5,11,29.964162,-90.107307,20,10,0.6599,500,505,480,23,23,21,NULL,1039,29988,21552,21552,0.7077,59800,46200,57200,57500,58100,0.2702,0.7298
Remington College-Shreveport Campus,Shreveport,LA,www.remingtoncollege.edu/shreveport-career-school-overview,2,5,12,32.403166,-93.793578,32,6,0.7891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26864,15995,15995,0.5926,23100,18500,20400,21200,24300,0.2577,0.7423
American International College,Springfield,MA,www.aic.edu,2,1,12,42.112708,-72.558507,17,10,0.6757,438,443,420,20,NULL,NULL,NULL,887,42762,30940,30940,0.689,43300,37300,37900,41700,44200,0.4141,0.5859
Amherst College,Amherst,MA,www.amherst.edu,2,1,21,42.372459,-72.518493,21,11,0.1384,724,725,720,32,33,31,NULL,1439,61544,48526,48526,0.985,85900,44700,66700,62100,81600,0.5173,0.4827
Anna Maria College,Paxton,MA,www.annamaria.edu,2,1,41,42.33055,-71.918961,19,10,0.7757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45599,34060,34060,0.6612,44100,35700,36100,40200,44000,0.4016,0.5984
Assumption College,Worcester,MA,www.assumption.edu,2,1,12,42.295435,-71.828387,19,11,0.813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47428,36160,36160,0.8287,57500,40000,45700,50300,53700,0.4036,0.5964
Babson College,Wellesley,MA,www.babson.edu,2,1,21,42.296529,-71.269479,29,11,0.2631,615,660,625,28,29,29,NULL,1272,60494,45120,45120,0.9448,105700,70200,76400,84900,96900,0.5316,0.4684
Bay Path University,Longmeadow,MA,www.baypath.edu,2,1,21,42.055364,-72.583974,18,11,0.6305,482,470,475,20,19,20,10,951,41344,30859,30859,0.7721,42900,36800,38900,39100,43700,0,1
Bay State College,Boston,MA,www.baystate.edu,3,1,11,42.351965,-71.076956,23,6,0.5041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34570,20324,20324,0.8889,30900,26500,28700,30200,32300,0.3403,0.6597
Becker College,Worcester,MA,www.becker.edu,2,1,12,42.26918,-71.811895,22,10,0.6247,505,500,NULL,23,23,22,NULL,1015,45609,32870,32870,0.6667,41800,36200,39500,42200,38200,0.4203,0.5797
Bentley University,Waltham,MA,www.bentley.edu,2,1,13,42.388798,-71.220148,18,14,0.4611,590,650,600,28,NULL,NULL,NULL,1247,56768,42511,42511,0.9394,85200,59800,65300,75600,74800,0.6002,0.3998
Berklee College of Music,Boston,MA,www.berklee.edu,2,1,11,42.346895,-71.08703,30,12,0.4038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58249,38910,38910,0.8359,36700,24800,28400,32200,34600,0.6802,0.3198
Boston College,Chestnut Hill,MA,www.bc.edu,2,1,13,42.337688,-71.171488,15,17,0.3391,675,690,685,32,32,31,9,1380,60690,47436,47436,0.9605,85600,64800,72500,77600,79300,0.4633,0.5367
